"Id","SalePrice"
2856,187622.653604736
2857,191181.827714423
2858,217363.395263448
2859,114008.218226054
2860,147731.693725815
2861,129237.945625817
2862,213153.759289055
2863,0
2864,208739.147073651
2865,163565.834637948
2866,187311.34136917
2867,65753.83531249
2868,138466.105853298
2869,77323.5131356022
2870,129690.982382273
2871,67949.7964772396
2872,15527.5874200114
2873,94705.8710557984
2874,116132.633018093
2875,129870.077059366
2876,213262.120838244
2877,121660.590707136
2878,160477.94377527
2879,136543.296549122
2880,100035.098077144
2881,144382.842305816
2882,122437.002384062
2883,201170.442393932
2884,222570.570638098
2885,157049.60428827
2886,183538.264677136
2887,109278.115898177
2888,147358.406785635
2889,45539.2481020834
2890,73300.7153237016
2891,143452.741010068
2892,13710.024013957
2893,76466.4659631537
2894,15618.2464890125
2895,288381.992174769
2896,273578.424166259
2897,208440.322203796
2898,168624.347956978
2899,229811.647601253
2900,177655.487935469
2901,229181.069621864
2902,186878.293007294
2903,313752.067459363
2904,336376.817901108
2905,0
2906,253214.86062982
2907,109579.794973379
2908,126397.409997769
2909,161651.889754153
2910,60086.4443838291
2911,72526.8799768473
2912,148210.467790118
2913,73887.7425311086
2914,51103.4125181042
2915,51404.8247923521
2916,72006.6166886505
2917,198069.100622327
2918,107627.630579347
2919,239165.826931391
